ID,LATITUDE,LONGITUDE
1222293286,30.329271,-81.572881
1222293491,30.18243,-81.60577
1222298375,30.161826,-81.548588
1222282241,30.22755,-81.55363
1222282062,30.315089,-81.599203
1222282244,30.27142,-81.57873
1222334378,30.41737,-81.666291
1222334379,30.300201,-81.555501
1222282296,30.28879,-81.56736
1222334380,30.30207,-81.634012
1222334381,30.287297,-81.48203
1222293497,30.32831,-81.65376
1222282230,30.16174,-81.600042
1222282249,30.28092,-81.65169
1222334382,30.28643,-81.724441
1222334383,30.28643,-81.724441
1222293498,30.33671,-81.56754
1222282250,30.2893,-81.39506
1222334384,30.31161,-81.691471
1222285117,30.258,-81.64257
1222334385,30.267181,-81.741781
1222282251,30.26139,-81.77301
1222282135,30.3631,-81.50124
1222282257,30.30053,-81.75126
1222334386,30.30166,-81.751902
1222282263,30.33356,-81.70961
1222282268,30.3329,-81.73158
1222282125,30.337191,-81.602572
1222282111,30.20598,-81.81945
1222293474,30.33624,-81.64232
1222282279,30.26728,-81.44283
1222282280,30.28174,-81.7489
1222282670,30.2138,-81.55116
1222282782,30.14093,-81.52047
1222282779,30.19263,-81.82572
1222294315,30.15298,-81.63216
1222282282,30.25789,-81.64421
1222282283,30.28095,-81.38972
1222285126,30.30724,-81.74691
1222282286,30.24795,-81.7168
1222334387,30.324,-81.786722
1222334388,30.37432,-81.720152
1222334389,30.241011,-81.723392
1222293544,30.28098,-81.72663
1222334390,30.19245,-81.625082
1222282293,30.27956,-81.61028
1222297929,30.31115,-81.793542
1222334391,30.439001,-81.679202
1222294073,30.142824,-81.552036
1222282299,30.25357,-81.46432
1222334392,30.22314,-81.514832
1222293551,30.270561,-81.510611
1222282300,30.39861,-81.72703
1222334393,30.247621,-81.694191
1222282301,30.32294,-81.69601
1222334394,30.31777,-81.705411
1222298390,30.42823,-81.69337
1222298391,30.42824,-81.69344
1222282302,30.26755,-81.49445
1222286810,30.33122,-81.587941
1222334395,30.333373,-81.489779
1222334396,30.10516,-81.454942
1222282162,30.42366,-81.67416
1222334397,30.30817,-81.695442
1222282009,30.247471,-81.715722
1222334398,30.252621,-81.823262
1222334399,30.312561,-81.846991
1222293561,30.351693,-81.602659
1222334400,30.277221,-81.543171
1222282308,30.36009,-81.65302
1222334401,30.321271,-81.569672
1222334402,30.1131811,-81.4988381
1222293368,30.24616,-81.61581
1222334403,30.3254052,-81.6837131
1222334404,30.2058,-81.610151
1222293539,30.43791,-81.67917
1222334405,30.320221,-81.528091
1222334406,30.245726,-81.614053
1222334407,30.301921,-81.601112
1222293398,30.314101,-81.742542
1222293461,30.38074,-81.72736
1222290692,30.2649,-81.62985
1222334408,30.37432,-81.720152
1222334409,30.3254052,-81.6837131
1222282309,30.36773,-81.65284
1222334410,30.32341,-81.695811
1222282310,30.39092,-81.73509
1222282323,30.3353,-81.64497
1222282324,30.37618,-81.71078
1222293557,30.33168,-81.58858
1222292892,30.43081,-87.24609
1222281811,30.47893,-87.26685
1222281719,30.43073,-87.23692
1222281733,30.32311,-87.40396
1222334411,30.453351,-87.258362
1222281755,30.44535,-87.287241
1222298310,30.45261,-87.25977
1222334412,30.4794003,-87.2040057
1222334413,30.97334,-87.273882
1222281783,30.36032,-87.40204
1222281812,30.43934,-87.26089
1222298311,30.4149,-87.21487
1222281793,30.46037,-87.2869
1222281792,30.49572,-87.16866
1222308847,30.42769,-87.31167
1222308848,30.53478,-87.292121
1222298312,30.41698,-87.21677
1222281791,30.48216,-87.20483
1222298319,30.51907,-87.21342
1222334414,30.39283,-87.284542
1222334415,30.39283,-87.284542
1222297902,30.50777,-87.27854
1222334416,30.44869,-87.311962
1222334417,30.47600937,-87.21295166
1222298314,30.70358,-87.35231
1222292960,30.52073,-87.29572
1222281794,30.43848,-87.21864
1222292946,30.50722,-87.27702
1222334418,30.438851,-87.234631
1222334419,30.453351,-87.258362
1222292952,30.45072,-87.20774
1222334420,30.39049,-87.278321
1222297904,30.41962,-87.21759
1222334421,30.429411,-87.254671
1222298317,30.46346,-87.25799
1222281796,30.41908,-87.21603
1222281815,30.418801,-87.272302
1222292958,30.57299,-87.28811
1222334422,30.49622,-87.306111
1222298318,30.42155,-87.22611
1222281798,30.46131,-87.17785
1222297906,30.53358,-87.2486
1222334423,30.40905,-87.281041
1222334424,30.3286347,-87.3684334
1222292944,30.48788,-87.1999
1222334425,30.42130852,-87.21691132
1222297905,30.47279,-87.255291
1222296727,30.47313,-87.25398
1222334426,30.536231,-87.309282
1222281801,30.53533,-87.27695
1222281802,30.41545,-87.27641
1222281803,30.42488,-87.27158
1222334427,30.412011,-87.276162
1222281804,30.41117,-87.26343
1222285026,30.436231,-87.240352
1222281805,30.49043,-87.20253
1222281807,30.41685,-87.31693
1222281810,30.53308,-87.24628
1222334428,30.382521,-87.292892
1222334429,30.424221,-87.241062
1222334430,30.53382,-87.292811
1222281814,30.50952,-87.19021
1222334431,30.544571,-87.262162
1222298320,30.47455,-87.2579
1222334432,30.51813,-87.381131
1222334433,30.4584316,-87.222252
1222334434,30.4071469,-87.2311781
1222334435,30.511182,-87.2255748
1222294916,30.517,-87.2138
1222294914,30.52367,-87.262773
1222308850,30.42632,-87.2024
1222281818,30.48839,-87.19552
1222297907,30.42581,-87.29444
1222334436,30.350981,-87.282415
1222334437,30.4672047,-87.1981316
1222297908,30.51192,-87.22165
1222334438,30.460851,-87.288992
1222334439,30.4615588,-87.2715673
1222285035,30.54655,-87.31424
1222298322,30.46881,-87.24133
1222298323,30.31893,-87.42855
1222334440,30.4980551,-87.1808862
1222281821,30.41677,-87.29699
1222292975,30.43041,-87.17604
1222281827,30.46144,-87.28658
1222292978,30.51788,-87.25626
1222334441,30.38274,-87.277882
1222298325,30.53347,-87.23593
1222334442,30.439718,-87.179343
1222281824,30.46549,-87.21365
1222281825,30.437163,-87.205703
1222334443,30.439718,-87.179343
1222298326,30.58066,-87.29375
1222281829,30.39366,-87.25475
1222281823,30.39005,-87.26962
1222281830,30.45716,-87.19657
1222281831,30.52823,-87.19928
1222281832,30.44386,-87.20743
1222293937,29.539241,-81.264172
1222293931,29.473812,-81.249728
1222282986,29.47445,-81.25419
1222293934,29.458354,-81.263185
1222334444,29.62506867,-81.21883392
1222334445,29.473839,-81.250942
1222282987,29.47142,-81.25452
1222282988,29.47288,-81.2528
1222334446,29.62506867,-81.21883392
1222282990,29.4731,-81.25827
1222293952,29.47157,-81.25262
1222282992,29.55413,-81.25734
1222292864,29.57026,-81.22748
1222293954,29.47087,-81.2524
1222294544,29.46332,-81.25327
1222282228,29.55758,-81.20477
1222282994,29.473871,-81.177442
1222293955,29.55441,-81.23224
1222334447,29.4704981,-81.2536256
1222293956,29.55585,-81.23585
1222308868,29.72515,-84.99518
1222285083,29.72266,-84.98757
1222334448,29.7351715,-84.8819743
1222281935,29.730927,-84.993427
1222308869,29.72204,-84.99208
1222308870,29.72404,-84.99715
1222308871,30.63297,-84.413334
1222293080,30.58045,-84.58067
1222308880,30.58256,-84.59226
1222334449,30.564681,-84.558931
1222334450,30.6999414,-84.8339026
1222334451,30.5914436,-84.6012592
1222334452,30.615377,-84.420113
1222334453,30.504173,-84.454645
1222334454,30.5762525,-84.5808034
1222293090,30.5821,-84.58688
1222293079,30.587928,-84.570401
1222334455,30.579336,-84.559275
1222308873,30.58638,-84.57366
1222308872,30.5876,-84.58858
1222308874,30.57836,-84.58254
1222308875,30.63787,-84.41659
1222308876,30.58725,-84.56969
1222308877,30.48987,-84.45474
1222308879,30.57901,-84.602219
1222334456,30.5832125,-84.5644131
1222297912,30.60747,-84.47111
1222334457,29.6203291,-82.8208477
1222282443,29.6122,-82.84751
1222282445,29.61839,-82.81797
1222334458,26.833579,-81.10256
1222294570,26.807001,-81.442957
1222296687,30.10568,-85.19949
1222296705,29.798406,-85.292953
1222334459,30.524502,-82.963718
1222334460,30.56874,-83.1603366
1222286734,30.52312,-82.98319
1222293182,30.51831,-82.95031
1222286258,27.53687,-81.81393
1222286266,27.54168,-81.80232
1222294755,27.6445,-81.827
1222294756,27.55065,-81.82997
1222334461,27.5863767,-81.8202279
1222294759,27.54623,-81.82431
1222286343,27.54924,-81.80269
1222286346,27.54314,-81.81742
1222334462,27.5451437,-81.825553
1222294761,27.49911,-81.78735
1222294754,27.6439,-81.82674
1222286286,27.55121,-81.81535
1222286288,27.55037,-81.8158
1222286248,27.64278,-81.82693
1222283797,26.76046,-81.43869
1222297103,26.75181,-80.93101
1222297097,26.7663,-81.43924
1222297105,26.753002,-80.913647
1222334463,26.7586651,-81.4230479
1222295132,26.76191,-81.4332
1222334464,26.6899,-81.054612
1222295144,26.74343,-81.4385
1222334465,26.73912,-80.945342
1222295179,26.74643,-81.44698
1222295185,26.70742,-81.43687
1222334466,26.7516337,-81.3756874
1222295187,26.76707,-81.43816
1222334467,28.47332,-82.615872
1222334468,28.464247,-82.485837
1222286843,28.56449,-82.37704
1222282171,28.52934,-82.29201
1222334469,28.564744,-82.375598
1222293680,28.47849,-82.50964
1222293678,28.5144,-82.52009
1222334470,28.563151,-82.489691
1222293654,28.45289,-82.62614
1222334471,28.52767,-82.291631
1222293630,28.53356,-82.37694
1222334472,28.603391,-82.550912
1222334473,28.477561,-82.509392
1222334474,28.514541,-82.518071
1222293629,28.4957,-82.50211
1222282406,28.48377,-82.54597
1222293642,28.49276,-82.53842
1222293636,28.43488,-82.5426
1222282407,28.43481,-82.53563
1222282408,28.4934,-82.48752
1222293637,28.63445,-82.36676
1222282409,28.55989,-82.38406
1222282414,28.48461,-82.54678
1222293643,28.48637,-82.54311
1222282416,28.49485,-82.54528
1222282417,28.52456,-82.58521
1222286846,28.52597,-82.55583
1222334475,28.47332,-82.615862
1222282421,28.4562,-82.61658
1222282423,28.55894,-82.39735
1222286848,28.49323,-82.54636
1222282178,28.52545,-82.23348
1222285148,28.56404,-82.39741
1222282424,28.54296,-82.37922
1222282431,28.46846,-82.50744
1222334476,28.441861,-82.543042
1222282432,28.54699,-82.38932
1222282402,28.5451,-82.39882
1222282433,28.488361,-82.461332
1222334477,28.446961,-82.633532
1222293655,28.46623,-82.58284
1222293644,28.46252,-82.53678
1222293650,28.56345,-82.38225
1222293658,28.44271,-82.60249
1222334478,28.563081,-82.495542
1222293667,28.49564,-82.50206
1222293666,28.49077,-82.46312
1222293665,28.46164,-82.58685
1222293662,28.49574,-82.553441
1222293679,28.563131,-82.491411
1222293677,28.43726,-82.53672
1222293673,28.481341,-82.543552
1222285806,28.5326,-82.538082
1222334479,28.490581,-82.488621
1222282550,27.59434,-81.50321
1222286358,27.58802,-81.49839
1222294763,27.4851,-81.4359
1222294753,27.50115,-81.44067
1222334480,27.63477,-81.527692
1222286366,27.50274,-81.44483
1222286636,27.59901,-81.5126
1222334481,27.471203,-81.455184
1222286431,27.50949,-81.45824
1222286458,27.46908,-81.43554
1222286482,27.49694,-81.43909
1222294774,27.29569,-81.36342
1222334482,27.499606,-81.4412677
1222334483,27.303951,-81.332002
1222334484,27.597269,-81.510807
1222334485,27.267011,-81.326852
1222286502,27.30163,-81.36643
1222286523,27.30165,-81.35484
1222334486,27.30132,-81.355342
1222286669,27.30159,-81.36456
1222298456,27.59966,-81.49429
1222294772,27.57986,-81.49905
1222287111,27.47819,-81.42558
1222294777,27.58102,-81.501368
1222286674,27.29748,-81.36044
1222286724,27.275981,-81.348672
1222282554,27.58672,-81.51321
1222286832,27.53493,-81.51105
1222286579,27.49467,-81.43951
1222286929,27.49709,-81.44405
1222294775,27.45796,-81.45133
1222294773,27.539394,-81.511342
1222294780,27.30175,-81.36546
1222334487,27.5880511,-81.490516
0338033604,28.008131,-82.484382
1222297533,27.98039,-82.38104
1222297534,27.89206,-82.3145
0338733614,28.00818,-82.49609
0338833615,27.99521,-82.57937
1222297213,27.77467,-82.40031
0339433607,27.98094,-82.48247
1222297214,27.72916,-82.43474
1222334488,28.03993,-82.446232
0339833610,27.99664,-82.41541
0366333619,27.94285,-82.38515
1222284384,27.87016,-82.49379
1222284385,28.13742,-82.28439
1222284388,27.99738,-82.41367
1222297215,28.06037,-82.44618
0340133612,28.06575,-82.43842
1222297239,28.07528,-82.439
1222297248,28.06586,-82.43219
1222334489,27.8494538,-82.3668658
0341533615,27.98373,-82.56467
1222334490,28.025393,-82.6195157
0341633617,28.06433,-82.39072
1222297804,27.94936,-82.28616
1222297536,27.77334,-82.39729
1222297535,27.77616,-82.40416
0341733510,27.94035,-82.27789
1222334491,27.929112,-82.302047
1222334492,27.929112,-82.302047
1222297290,28.03689,-82.45204
0342233614,28.00685,-82.48881
1222297979,28.03795,-82.45054
0379733558,28.11752,-82.534
0344333617,28.0485,-82.393539
1222297543,27.98169,-82.46156
0342633629,27.93436,-82.49472
1222297890,27.91194,-82.27011
1222297537,27.99068,-82.56394
0378133511,27.92361,-82.28069
0343233610,27.98987,-82.43522
1222297316,28.03199,-82.41022
0362033511,27.88396,-82.29541
0343833618,28.04362,-82.50063
0353333619,27.966192,-82.342336
0380033615,27.9877,-82.57417
1222297203,28.02559,-82.41608
0344433647,28.1104,-82.38869
0344533647,28.14011,-82.35387
1222334493,27.929861,-82.366892
1222294920,27.96436,-82.28625
1222297340,28.01884,-82.3938
1222297341,27.97912,-82.35188
0344933614,28.02893,-82.50914
0345233618,28.06103,-82.51775
0345433511,27.92519,-82.27779
1222297892,27.96034,-82.28295
1222284413,27.95806,-82.48103
0345833610,27.9859,-82.3292
1222334494,27.7930533,-82.3819276
0348933634,28.025671,-82.536121
1222297351,27.92589,-82.32726
1222334495,27.8926508,-82.3217459
1222297350,27.97547,-82.3138
1222334496,27.89784,-82.247531
0356633614,27.99074,-82.48835
0346333510,27.94579,-82.3046
1222334497,27.8485,-82.174422
0338533594,27.9237,-82.22857
1222284441,28.1247,-82.57547
0346933634,28.00781,-82.56177
1222292683,28.05317,-82.38562
1222284446,27.93891,-82.48633
0347033624,28.09753,-82.50584
0377033511,27.8964,-82.27695
1222297366,27.85052,-82.25909
0347133611,27.87856,-82.49622
0347333610,27.97476,-82.33407
1222297202,28.05024,-82.55023
1222292698,27.98173,-82.44872
1222297575,27.99268,-82.57542
0347933609,27.93805,-82.49791
1222297571,28.05687,-82.50024
0348033615,28.01166,-82.5844
0369433534,27.83027,-82.38345
0348333619,27.922777,-82.345653
0348833547,27.85407,-82.23118
1222297384,27.83437,-82.316
1222297576,28.14303,-82.30189
0349033547,27.85191,-82.146
1222283785,27.99915,-82.42699
0349233607,27.961131,-82.476642
1222297411,27.798172,-82.318429
0349533558,28.15606,-82.5276
1222297598,27.77069,-82.33115
1222297973,28.036691,-82.459541
1222297573,27.93981,-82.37303
1222334498,28.03487,-82.483912
1222297416,28.04605,-82.54121
0351533612,28.03934,-82.467741
1222284998,27.79247,-82.34282
1222334499,27.984911,-82.422411
0350133610,27.999589,-82.432504
0362833615,28.003681,-82.597482
1222292700,28.00663,-82.49495
0363033614,28.00738,-82.49426
0350233634,27.98565,-82.5498
1222334500,27.895372,-82.368657
1222334501,28.106021,-82.531992
1222297605,28.01884,-82.58279
1222297660,27.966771,-82.408561
0350433617,28.04022,-82.39958
0350533647,28.10448,-82.3939
0350633610,28.00314,-82.41195
1222297893,27.94065,-82.28735
1222292838,27.986893,-82.121747
1222297430,27.90802,-82.26334
0351033510,27.93897,-82.28353
0351233547,27.85019,-82.23207
0351433612,28.04107,-82.46391
1222297937,27.98455,-82.3728
1222297440,28.04088,-82.42657
0361633610,28.01133,-82.43544
1222334502,28.065401,-82.563192
1222334503,27.8351,-82.379692
1222292839,28.07618,-82.459451
1222297485,27.9956,-82.23508
0352333566,27.98217,-82.1207
0352233566,28.02342,-82.07999
0352533609,27.93999,-82.50633
0352833605,27.96805,-82.40878
1222334504,28.069394,-82.477835
1222297483,27.99814,-82.51244
1222297612,28.0856,-82.53406
0353933610,28.00592,-82.41045
1222297617,28.06103,-82.44039
1222297492,27.93594,-82.37314
1222334505,27.888581,-82.310352
1222334506,27.84906,-82.233102
1222334507,27.915851,-82.272422
1222334508,27.842801,-82.219242
1222334509,27.898001,-82.294052
1222334510,27.91621,-82.307972
1222334511,27.849976,-82.25855
1222297609,28.03146,-82.452681
1222334512,28.06682587,-82.47811127
1222297613,28.00206,-82.31815
1222298304,28.08018,-82.56042
1222334513,28.079381,-82.559932
1222297491,27.92178,-82.36844
0354433606,27.94003,-82.46922
1222298305,27.887913,-82.28576
1222297621,27.9951,-82.57408
0354633610,28.01112,-82.37415
0354833634,27.98064,-82.54948
1222334514,28.01067,-82.449931
0342033615,28.002621,-82.581662
0354933634,28.00772,-82.56184
1222292703,28.06869,-82.56295
0355233629,27.92139,-82.48992
0357833614,28.01652,-82.50043
1222297507,28.05861,-82.4783
0355533614,27.98316,-82.51322
0355733556,28.10144,-82.592372
1222298303,27.93219,-82.35264
1222334515,27.893591,-82.262591
0356033624,28.08993,-82.51771
1222334516,28.01913,-82.621661
1222297508,28.12272,-82.46178
0356233634,27.98207,-82.55691
1222284501,27.90112,-82.51788
1222297523,27.90082,-82.51817
1222334517,27.881321,-82.328902
1222297527,27.83006,-82.30297
1222297548,27.85421,-82.3327
1222297572,27.96704,-82.49961
0357133626,28.04453,-82.59483
0357333534,27.79398,-82.37241
1222334518,27.770401,-82.369851
0357433510,27.9412,-82.27689
0378633563,28.00107,-82.123
1222297616,28.03977,-82.55223
1222334519,28.10978,-82.529672
1222297659,27.95688,-82.44265
0358333566,27.99633,-82.13988
0358433624,28.09492,-82.50515
0358533596,27.87547,-82.26828
0358633615,27.9929,-82.57548
0358733617,28.05301,-82.39487
0358833618,28.043256,-82.512815
1222334520,27.907711,-82.294002
1222297603,28.00438,-82.1346
1222297670,27.97087,-82.42285
0359133569,27.83131,-82.3056
0372033603,27.97553,-82.451192
0359333569,27.85469,-82.31261
0359433511,27.89414,-82.29519
0359533594,27.8845,-82.26693
0359633614,28.0286,-82.50605
0359733624,28.09604,-82.50689
0359833615,27.99999,-82.56383
0359933647,28.14613,-82.3504
0360133510,27.96005,-82.27693
1222334521,28.082221,-82.458082
1222334522,27.851701,-82.206832
0360333612,28.05861,-82.47887
0360433618,28.06492,-82.49059
1222334523,27.95477,-82.277611
0360733615,28.01786,-82.58398
1222334524,27.85309,-82.254252
1222297673,28.03054,-82.49091
0359233605,27.974571,-82.434751
0360933614,28.01137,-82.51804
1222297661,28.04243,-82.45143
0375433563,28.013753,-82.148244
1222297723,28.00688,-82.12076
0348533619,27.9404,-82.37242
1222334525,27.9205686,-82.3683595
0361133510,27.94433,-82.30514
1222297741,27.97942,-82.42219
0361333563,28.02788,-82.12551
0357233594,27.87742,-82.22145
0361733605,27.96735,-82.42834
0362333604,28.02503,-82.47692
1222297811,28.01194,-82.51708
1222334526,27.940981,-82.385452
0362433614,28.02169,-82.50102
1222334527,27.9331523,-82.278591
1222297830,27.9827,-82.42218
1222297839,27.99005,-82.41141
0362933549,28.14203,-82.45499
0369733558,28.15601,-82.52412
1222297848,28.13265,-82.46259
1222334528,27.85965,-82.203681
1222297861,27.97857,-82.42545
1222297602,27.67135,-82.47247
1222297429,27.968,-82.46323
1222297868,27.81186,-82.33379
0363633604,28.01521,-82.48521
1222297896,28.08002,-82.42257
0363833625,28.08623,-82.5414
1222334529,28.04539,-82.541842
0364433613,28.07634,-82.46796
1222297897,28.07994,-82.41592
1222334530,27.939531,-82.493332
0364633604,28.02571,-82.47852
0364733617,28.064344,-82.393817
1222297614,28.13506,-82.28937
0364833618,28.05156,-82.5067
1222298563,28.014451,-82.562451
1222334531,28.084791,-82.535971
1222297898,28.05103,-82.396
0365033617,28.05379,-82.40369
0365133607,27.97012,-82.48877
0365233610,27.99207,-82.42508
1222297903,28.018027,-82.489014
0371933614,28.00609,-82.5006
1222297924,28.1028,-82.49805
0351133510,27.93968,-82.28939
0365633647,28.15492,-82.35258
1222334532,27.9701909,-82.3784325
1222297925,28.02382,-82.44631
1222297317,27.97311,-82.44205
1222334533,28.171251,-82.392278
1222297624,28.075235,-82.434523
1222334534,28.0965033,-82.5068397
1222297630,28.09289,-82.50796
1222297625,28.14298,-82.45276
0366433629,27.92537,-82.51513
0366633629,27.9201,-82.50481
1222334535,28.084475,-82.411546
0367233614,27.99823,-82.49656
1222297938,27.99629,-82.4733
0355633603,27.98126,-82.47116
1222334536,28.02181,-82.484326
1222297939,28.00753,-82.50129
1222334537,28.170511,-82.357121
0367633609,27.94784,-82.50666
0367833614,28.00738,-82.5107
0367933607,27.96562,-82.49759
1222297631,27.84007,-82.32844
1222297380,28.07924,-82.57227
0368433613,28.08108,-82.46778
0368533624,28.08499,-82.52587
0368633624,28.0398,-82.52763
0368733511,27.91965,-82.285702
1222297894,28.000188,-82.510986
1222297940,28.02891,-82.63936
1222297941,27.89371,-82.262631
1222334538,28.0888523,-82.4769256
0369633647,28.14327,-82.31397
1222297657,27.94423,-82.47746
0369933626,28.05688,-82.62289
1222334539,27.89824,-82.318551
1222297662,28.05858,-82.37462
1222294576,27.76342,-82.23128
1222297653,27.66362,-82.36098
0371033570,27.71975,-82.4156
0371133598,27.72074,-82.31685
0371833598,27.71912,-82.3157
1222297943,27.70918,-82.301452
1222334540,27.890821,-82.485711
1222292840,27.89593,-82.26888
1222297658,27.99083,-82.41291
1222297672,28.06296,-82.47717
1222285007,27.71261,-82.44573
1222297674,27.71017,-82.42765
1222283526,27.72154,-82.435871
0354333619,27.93334,-82.36066
1222292735,28.06699,-82.44339
1222334541,27.99789,-82.437412
0372433549,28.096643,-82.461394
1222297666,28.05552,-82.44151
0372533606,27.93478,-82.45883
0372633629,27.92884,-82.51231
1222297675,28.01052,-82.45722
1222297957,28.03032,-82.41663
1222297900,28.00054,-82.30444
1222297958,28.00297,-82.45439
1222298306,28.03962,-82.13239
0373033510,27.93981,-82.2768
0373233604,28.020283,-82.484357
1222297959,28.01995,-82.15983
0373533626,28.06231,-82.64569
0339033615,28.035,-82.56642
0373633570,27.70556,-82.43194
1222297676,28.168081,-82.509552
0373933511,27.89438,-82.27631
1222334542,28.05099,-82.464332
0374233647,28.106701,-82.389712
1222334543,27.96101,-82.491172
0374433607,27.981341,-82.492852
1222297961,27.92605,-82.51674
1222297668,27.95652,-82.45338
1222297669,27.85081,-82.28243
0374833558,28.125141,-82.533432
0348633610,27.99156,-82.39272
1222297542,28.02529,-82.146882
0375133612,28.0604,-82.45733
0375233612,28.03621,-82.45147
0375333625,28.04086,-82.57646
0375633629,27.925,-82.51485
1222297983,28.01056,-82.47104
0375933616,27.98266,-82.56471
1222297966,27.87945,-82.51026
1222334544,28.076021,-82.451282
1222297667,28.01009,-82.47575
1222334545,28.0147636,-82.3946354
1222297968,28.02149,-82.58209
1222297664,27.96469,-82.45977
1222334546,28.14464569,-82.35604095
0376433617,28.03305,-82.38612
1222297679,27.88704,-82.32841
1222297969,27.94135,-82.49108
0376733594,27.87798,-82.22081
1222292808,28.08015,-82.61458
0377333637,28.06781,-82.35935
1222297970,27.97651,-82.49391
0360233612,28.05749,-82.47674
1222334547,27.82893,-82.328451
1222334548,27.893631,-82.277731
1222283109,27.91481,-82.3504
0374933578,27.84593,-82.32777
1222297972,28.08559,-82.53603
0377833569,27.8344,-82.31811
1222334549,27.96206665,-82.42110443
1222298307,28.03938,-82.56754
0379033511,27.8863,-82.27312
1222297682,28.05146,-82.30933
0378233634,27.9929,-82.54683
0378333549,28.14132,-82.45687
1222297683,28.02541,-82.56889
0378433624,28.08875,-82.51778
0357033616,27.86939,-82.51884
1222334550,27.8807218,-82.3296389
1222334551,28.016171,-82.457492
0378733615,27.99844,-82.56573
1222297684,27.9875,-82.48335
0379133607,27.96106,-82.49341
0379233610,28.0094,-82.37264
0379433647,28.121821,-82.382891
1222297685,27.96736,-82.46507
1222297974,27.97905,-82.16996
1222286581,27.97304,-82.48505
1222297686,28.04545,-82.59367
1222297978,28.07254,-82.62521
0380533634,28.012011,-82.562481
0348433634,28.02191,-82.562431
1222334552,28.017901,-82.12379
1222297981,27.96189,-82.4192
0381833604,28.0108,-82.470096
1222296707,30.78777,-85.6825
1222283310,30.78658,-85.68513
1222292377,30.78685,-85.68285
1222292390,30.78814,-85.68719
1222291060,30.77571,-85.85896
1222334553,27.6332353,-80.4291532
1222296940,27.62309,-80.39545
1222293807,27.64272,-80.38338
1222293806,27.61505,-80.4053
1222334554,27.6364113,-80.3859767
1222296929,27.60804,-80.41535
1222296931,27.64155,-80.4039
1222292543,27.7474379,-80.458352
1222292544,27.7474379,-80.458352
1222293808,27.63921,-80.40308
1222334555,27.67236,-80.429722
1222296939,27.77681,-80.59138
1222292547,27.630912,-80.407548
1222293815,27.58559,-80.39246
1222289623,27.64505,-80.38322
1222296930,27.5683,-80.38417
1222334556,27.6539222,-80.3675398
1222334557,27.60908,-80.415082
1222334558,27.67236,-80.429722
1222334559,27.7692037,-80.6045253
1222334560,27.616581,-80.437761
1222334561,27.567851,-80.382941
1222334562,27.7424885,-80.4663297
1222334563,27.581491,-80.404552
1222334564,27.7621963,-80.4629626
1222334565,27.632948,-80.425105
1222334566,27.8032822,-80.4776576
1222334567,27.74883843,-80.50875092
1222293819,27.62356,-80.403551
1222293824,27.67599,-80.4259
1222293825,27.64303,-80.38418
1222293156,27.62801,-80.41322
1222293828,27.64903,-80.44712
1222293830,27.59547,-80.45044
1222296941,27.619901,-80.447191
1222334568,27.5885407,-80.4030045
1222296992,27.679841,-80.423605
1222293831,27.64353,-80.40275
1222293834,27.77205,-80.60565
1222294564,27.777886,-80.59057
1222286406,27.83412,-80.49474
1222293853,27.67655,-80.41881
1222289247,27.6681,-80.42235
1222293854,27.65137,-80.42969
1222293856,27.7816,-80.4968
1222293857,27.77913,-80.48681
1222293858,27.79357,-80.47977
1222334569,27.6424025,-80.3941343
1222293860,27.61768,-80.385
1222296708,30.7361,-85.23058
1222292391,30.73595,-85.22989
1222292399,30.77195,-85.23873
1222334570,30.9564503,-85.5173885
1222287523,30.78316,-85.23859
1222292400,30.74307,-85.19147
1222296714,30.71375,-84.93141
1222296713,30.92432,-85.11951
1222283334,30.70848,-84.92699
1222292421,30.8302,-85.16709
1222334571,30.719493,-85.078972
1222292432,30.95956,-85.51819
1222303332,30.54848,-83.86637
1222303333,30.54482,-83.86761
1222293092,30.55338,-83.86378
1222303334,30.545228,-83.852478
1222298336,30.54374,-83.87253
1222303335,30.55271,-83.85709
1222281947,30.54381,-83.86871
1222285089,30.07733,-83.17293
1222281887,30.05169,-83.16882
1222281888,30.05403,-83.17004
1222282446,28.842723,-81.68912
1222286851,28.82559,-81.71312
1222282447,28.77256,-81.74499
1222334572,28.913667,-81.674971
1222282449,28.85344,-81.66264
1222282458,28.8121,-81.64458
1222282461,28.37809,-81.68945
1222334573,28.7109242,-81.7257935
1222282462,28.79491,-81.63585
1222334574,28.828911,-81.881922
1222334575,28.8568633,-81.9065422
1222282466,28.8085,-81.5341
1222293685,28.8799,-81.90395
1222282478,28.8509,-81.55069
1222293686,28.80287,-81.72496
1222282185,28.82823,-81.69648
1222334576,28.55117,-81.747211
1222282479,28.55606,-81.7708
1222334577,28.564853,-81.737009
1222282512,28.56808,-81.73225
1222298396,28.86091,-81.91145
1222282488,28.84432,-81.69209
1222282563,28.82644,-81.89085
1222282515,28.55457,-81.74635
1222293700,28.8541,-81.68008
1222293692,28.81039,-81.63631
1222334578,28.837411,-81.68917
1222334579,28.8283054,-81.6826437
1222293687,28.53528,-81.73791
1222282493,28.81332,-81.88485
1222282499,28.87691,-81.70918
1222298402,28.823941,-81.652261
1222334580,28.8235912,-81.6882521
1222293683,28.8229,-81.77302
1222334581,28.5537794,-81.8455313
1222285161,28.80376,-81.90266
1222334582,28.8297097,-81.6905124
1222282503,28.81978,-81.87888
1222286858,28.55674,-81.85186
1222282506,28.84509,-81.8996
1222282507,28.83568,-81.68604
